CROP TYPE,SOIL TYPE,REGION,TEMPERATURE,WEATHER CONDITION,WATER REQUIREMENT IN LITRES,Pressure (hg),Humidity (%),Crop Age (days),Irrigation Type,Soil Moisture (%),Pump Status
BANANA,DRY,DESERT,20.66152714,NORMAL,9.85,1006.620408,11,61,Drip Irrigation,22.48794954,On
BEAN,DRY,HUMID,33.34996088,SUNNY,8,1006.301747,43,44,Manual Irrigation,38.07533715,On
POTATO,WET,DESERT,49.96701514,WINDY,9.15,1005.783718,15,31,Manual Irrigation,18.79115617,On
RICE,HUMID,SEMI HUMID,22.321135,NORMAL,10.5,1006.434136,50,41,Manual Irrigation,26.91918105,On
RICE,WET,SEMI ARID,47.74705149,WINDY,12.5,1000.371403,3,39,Surface Irrigation,18.92522392,On
SUGARCANE,HUMID,HUMID,22.76613942,NORMAL,5.3,1014.670511,44,28,Manual Irrigation,41.18539945,On
OTHER,DRY,SEMI ARID,44.4946945,NORMAL,10.9,1024.462362,6,59,Manual Irrigation,22.91719478,On
MAIZE,DRY,SEMI ARID,18.87394899,NORMAL,5.58,1008.4437,34,64,Manual Irrigation,46.600853,On
RICE,WET,DESERT,23.39304711,WINDY,12,1006.706901,15,85,Manual Irrigation,34.38454986,On
MAIZE,WET,DESERT,44.64528868,SUNNY,8.1,1001.601088,10,47,Manual Irrigation,38.03495688,On
BEAN,DRY,SEMI ARID,39.98919516,NORMAL,9.8,1014.335041,37,40,Manual Irrigation,29.92637582,On
MAIZE,DRY,SEMI ARID,40.89205706,NORMAL,8.58,1012.37457,33,62,Manual Irrigation,49.04479199,On
WHEAT,DRY,DESERT,28.56984622,SUNNY,13,1016.787795,22,71,Surface Irrigation,10.98385522,On
POTATO,DRY,DESERT,34.40014209,SUNNY,12.2,1022.576266,20,70,Subsurface Irrigation,18.80785629,On
COTTON,DRY,SEMI ARID,28.80583043,NORMAL,8.98,1013.047112,3,14,Manual Irrigation,39.68355998,On
WHEAT,DRY,DESERT,28.56984622,SUNNY,13,1016.787795,22,71,Surface Irrigation,10.98385522,On
SUGARCANE,WET,SEMI ARID,46.9189086,WINDY,9.34,1019.312446,9,1,Manual Irrigation,17.83522603,On
TOMATO,DRY,DESERT,45.90406325,NORMAL,9.12,1013.268765,12,48,Drip Irrigation,26.86077431,On
WHEAT,DRY,SEMI ARID,10.69014482,WINDY,10.6,1017.242538,46,90,Manual Irrigation,23.37753207,On
BANANA,DRY,DESERT,20.66152714,NORMAL,9.85,1006.620408,11,61,Drip Irrigation,22.48794954,On
MAIZE,WET,SEMI HUMID,39.47873832,WINDY,5.34,1022.537146,3,67,Manual Irrigation,35.8695673,On
WHEAT,DRY,SEMI HUMID,34.82179491,WINDY,11.4,1024.66035,13,53,Manual Irrigation,27.32490565,On
SOYABEAN,DRY,SEMI ARID,29.5636019,WINDY,9.6,1013.611533,2,26,Sprinkler Irrigation,19.67476698,On
RICE,DRY,HUMID,24.80322157,NORMAL,12,1000.964789,44,78,Manual Irrigation,21.92918219,On
MAIZE,HUMID,SEMI HUMID,39.20338603,NORMAL,5.42,1017.602609,26,38,Manual Irrigation,36.53510086,On
RICE,DRY,SEMI ARID,26.04069879,RAINY,8.5,1020.545036,5,20,Manual Irrigation,39.97525938,On
MAIZE,WET,DESERT,30.51961701,NORMAL,5.6,1024.646461,23,48,Manual Irrigation,49.68026049,On
RICE,WET,HUMID,30.13029876,NORMAL,6,1011.083008,8,6,Manual Irrigation,49.6472107,On
SUGARCANE,DRY,HUMID,27.78595532,WINDY,8.82,1010.692295,8,6,Manual Irrigation,37.33676193,On
MAIZE,HUMID,SEMI HUMID,46.35223838,WINDY,7.42,1023.288376,4,35,Manual Irrigation,44.45010103,On
MAIZE,DRY,SEMI HUMID,34.74129876,SUNNY,8.36,1020.076891,46,64,Manual Irrigation,35.23169746,On
POTATO,WET,SEMI ARID,48.85465831,WINDY,8.2,1022.301859,19,15,Manual Irrigation,35.90675352,On
WHEAT,DRY,SEMI ARID,10.69014482,WINDY,10.6,1017.242538,46,90,Manual Irrigation,23.37753207,On
WHEAT,DRY,DESERT,28.56984622,SUNNY,13,1016.787795,22,71,Surface Irrigation,10.98385522,On
SUGARCANE,HUMID,SEMI ARID,39.03047286,NORMAL,9.2,1023.335333,4,30,Manual Irrigation,12.04519308,On
POTATO,WET,SEMI HUMID,27.56141763,SUNNY,5.9,1001.351191,41,9,Manual Irrigation,34.18131469,On
COTTON,WET,DESERT,43.09847583,WINDY,9.15,1018.174497,14,17,Manual Irrigation,10.26535072,On
WHEAT,DRY,DESERT,44.22272894,RAINY,5.6,1000.85439,28,27,Manual Irrigation,33.55060823,On
BANANA,DRY,SEMI ARID,38.10219138,SUNNY,11.4,1017.778045,21,103,Sprinkler Irrigation,16.97427519,On
SUGARCANE,DRY,DESERT,25.32663162,SUNNY,13,1008.079852,1,62,Surface Irrigation,19.36340532,On
COTTON,WET,SEMI HUMID,20.59423541,WINDY,5.4,1006.610107,3,21,Manual Irrigation,43.81391269,On
WHEAT,DRY,HUMID,43.82334997,WINDY,10.7,1024.501299,39,82,Manual Irrigation,19.14051293,On
SUGARCANE,HUMID,SEMI ARID,49.54295249,WINDY,11.1,1019.361935,28,54,Manual Irrigation,29.67410129,On
MELON,DRY,DESERT,49.22355321,WINDY,10.12,1016.584065,5,61,Sprinkler Irrigation,7.71186859,On
WHEAT,DRY,SEMI HUMID,26.67445978,NORMAL,9.5,1018.885932,2,12,Manual Irrigation,13.31041271,On
RICE,HUMID,HUMID,47.48236154,NORMAL,10,1016.055241,4,18,Manual Irrigation,19.48395382,On
COTTON,DRY,SEMI ARID,13.61624175,SUNNY,9.4,1003.650423,8,9,Manual Irrigation,32.44412035,On
SUGARCANE,DRY,DESERT,25.32663162,SUNNY,13,1008.079852,1,62,Surface Irrigation,19.36340532,On
OTHER,WET,DESERT,38.34288081,WINDY,9.3,1014.727968,26,3,Manual Irrigation,24.80331412,On
SUGARCANE,WET,HUMID,36.63318869,SUNNY,5.98,1001.18958,23,11,Manual Irrigation,43.59107155,On
MAIZE,DRY,SEMI HUMID,45.5731136,SUNNY,9.36,1023.524145,24,51,Manual Irrigation,6.821523787,On
SOYABEAN,DRY,DESERT,38.57686739,SUNNY,10.3,1023.601032,21,91,Sprinkler Irrigation,22.91113958,On
RICE,DRY,HUMID,10.53651571,NORMAL,11,1013.245226,18,60,Manual Irrigation,44.00497467,On
BANANA,WET,DESERT,47.12492581,WINDY,9.15,1001.339414,45,89,Drip Irrigation,37.20531121,On
MELON,HUMID,DESERT,49.66386076,SUNNY,9.18,1005.900198,27,43,Drip Irrigation,11.77193356,On
WHEAT,DRY,SEMI HUMID,32.95062008,SUNNY,11.9,1013.843206,30,59,Manual Irrigation,22.06481956,On
COTTON,HUMID,DESERT,34.23087589,SUNNY,10.2,1004.55838,20,69,Manual Irrigation,19.0529781,On
COTTON,WET,SEMI ARID,37.55999824,SUNNY,7.8,1004.178358,23,13,Manual Irrigation,38.86453375,On
RICE,WET,SEMI ARID,48.17483993,NORMAL,11.5,1004.243962,32,66,Manual Irrigation,9.195681394,On
RICE,DRY,SEMI HUMID,15.96072849,NORMAL,13.5,1011.883977,45,55,Surface Irrigation,36.01582732,On
COTTON,HUMID,HUMID,37.04798926,SUNNY,6.5,1001.251613,9,17,Manual Irrigation,43.81668629,On
RICE,HUMID,HUMID,34.23808581,WINDY,10,1020.152419,50,17,Manual Irrigation,30.12650615,On
RICE,DRY,SEMI HUMID,12.37635158,WINDY,14.5,1016.025151,49,81,Surface Irrigation,20.5212299,On
WHEAT,HUMID,SEMI ARID,49.80594595,WINDY,11.1,1012.987546,20,59,Manual Irrigation,34.01872136,On
SUGARCANE,DRY,DESERT,36.7323326,WINDY,13.4,1004.723245,7,47,Surface Irrigation,22.52797771,On
MAIZE,DRY,SEMI HUMID,23.81837019,NORMAL,5.86,1022.577438,16,60,Manual Irrigation,49.03129279,On
MAIZE,DRY,SEMI ARID,48.5185605,WINDY,9.58,1017.405536,14,53,Manual Irrigation,11.44255781,On
SUGARCANE,DRY,SEMI ARID,32.6463814,NORMAL,11.6,1022.731626,33,76,Manual Irrigation,26.78143797,On
BANANA,DRY,DESERT,27.9926957,WINDY,10.75,1017.998988,37,113,Sprinkler Irrigation,19.43158287,On
SUGARCANE,WET,DESERT,27.38000085,NORMAL,7.2,1008.430944,26,26,Manual Irrigation,46.24726713,On
SUGARCANE,DRY,DESERT,41.40239136,WINDY,14.6,1021.781796,47,34,Surface Irrigation,9.307559419,On
SOYABEAN,DRY,SEMI ARID,26.25290787,SUNNY,10.1,1012.407378,43,83,Sprinkler Irrigation,21.23969074,On
BEAN,DRY,SEMI ARID,36.83918399,WINDY,10.8,1020.709454,42,97,Manual Irrigation,26.34902699,On
SUGARCANE,WET,SEMI HUMID,21.7379832,NORMAL,5.06,1012.33773,42,24,Manual Irrigation,45.05123276,On
MAIZE,WET,SEMI ARID,40.72636264,NORMAL,6.06,1021.466801,47,38,Manual Irrigation,36.27969305,On
POTATO,DRY,DESERT,26.65490968,SUNNY,11,1013.85146,35,69,Subsurface Irrigation,25.61283612,On
RICE,WET,HUMID,30.13029876,NORMAL,6,1011.083008,8,6,Manual Irrigation,49.6472107,On
OTHER,DRY,SEMI HUMID,27.0204752,WINDY,10.5,1010.418727,49,37,Manual Irrigation,31.07958137,On
TOMATO,DRY,SEMI HUMID,41.50678239,SUNNY,9.36,1012.707792,19,43,Drip Irrigation,29.38722128,On
MAIZE,DRY,SEMI HUMID,45.5731136,SUNNY,9.36,1023.524145,24,51,Manual Irrigation,6.821523787,On
BANANA,WET,SEMI HUMID,37.39477166,WINDY,6.5,1000.780339,21,56,Drip Irrigation,39.13732719,On
SOYABEAN,DRY,DESERT,45.72089663,NORMAL,9.95,1012.233069,11,46,Sprinkler Irrigation,27.52047527,On
RICE,HUMID,HUMID,47.48236154,NORMAL,10,1016.055241,4,18,Manual Irrigation,19.48395382,On
CABBAGE,DRY,SEMI ARID,46.6582188,SUNNY,9.5,1016.549246,17,21,Sprinkler Irrigation,15.97570679,On
SUGARCANE,WET,SEMI HUMID,41.59196368,SUNNY,8.56,1017.197466,1,3,Manual Irrigation,41.95599416,On
SOYABEAN,DRY,DESERT,45.72089663,NORMAL,9.95,1012.233069,11,46,Sprinkler Irrigation,27.52047527,On
WHEAT,DRY,DESERT,10.55456431,WINDY,11.54,1008.755915,30,82,Manual Irrigation,34.46235799,On
SUGARCANE,DRY,DESERT,12.85553072,SUNNY,12,1011.897658,30,89,Manual Irrigation,45.73961425,On
SUGARCANE,WET,HUMID,36.63318869,SUNNY,5.98,1001.18958,23,11,Manual Irrigation,43.59107155,On
SUGARCANE,DRY,HUMID,27.78595532,WINDY,8.82,1010.692295,8,6,Manual Irrigation,37.33676193,On
RICE,WET,DESERT,19.51361469,SUNNY,11.5,1006.784535,11,41,Manual Irrigation,14.29240328,On
RICE,HUMID,DESERT,30.68399784,RAINY,7,1017.207325,22,5,Manual Irrigation,45.42725541,On
SUGARCANE,DRY,DESERT,25.32663162,SUNNY,13,1008.079852,1,62,Surface Irrigation,19.36340532,On
BANANA,DRY,DESERT,34.23917259,SUNNY,12.25,1011.075999,45,101,Sprinkler Irrigation,10.24224335,On
COTTON,DRY,SEMI ARID,33.82345268,WINDY,10.8,1013.529701,25,48,Manual Irrigation,22.09157627,On
SOYABEAN,DRY,DESERT,38.57686739,SUNNY,10.3,1023.601032,21,91,Sprinkler Irrigation,22.91113958,On
BEAN,WET,SEMI HUMID,34.20720237,SUNNY,6.2,1000.476085,2,33,Manual Irrigation,37.35565394,On
WHEAT,HUMID,SEMI ARID,31.94749389,SUNNY,10.7,1016.122658,34,90,Manual Irrigation,25.36067074,On
POTATO,DRY,DESERT,26.65490968,SUNNY,11,1013.85146,35,69,Subsurface Irrigation,25.61283612,On
SUGARCANE,WET,DESERT,47.95204831,WINDY,10.4,1020.105073,25,74,Manual Irrigation,31.86202674,On
WHEAT,HUMID,DESERT,26.81776852,SUNNY,10.6,1002.200151,32,62,Manual Irrigation,13.19564488,On
WHEAT,DRY,DESERT,16.76872569,SUNNY,12,1016.227015,2,88,Manual Irrigation,23.67360095,On
SUGARCANE,WET,SEMI HUMID,21.7379832,NORMAL,5.06,1012.33773,42,24,Manual Irrigation,45.05123276,On
RICE,DRY,SEMI HUMID,37.59635983,RAINY,7.5,1023.75528,7,13,Manual Irrigation,43.49890534,On
RICE,DRY,DESERT,31.3852983,RAINY,11,1002.844049,19,72,Manual Irrigation,29.79206517,On
MUSTARD,DRY,DESERT,47.40297787,WINDY,10.12,1012.928759,21,75,Manual Irrigation,17.8376876,On
COTTON,HUMID,SEMI HUMID,29.41730773,SUNNY,7.1,1021.910524,36,16,Manual Irrigation,41.71480339,On
SUGARCANE,DRY,SEMI HUMID,14.73163652,SUNNY,9.9,1024.4714,20,24,Manual Irrigation,23.34495564,On
MAIZE,HUMID,SEMI ARID,36.23267876,NORMAL,6.14,1010.58597,32,66,Manual Irrigation,49.68717148,On
SUGARCANE,WET,SEMI ARID,15.59556832,SUNNY,6.8,1008.89055,4,3,Manual Irrigation,49.88205201,On
OTHER,HUMID,SEMI ARID,20.07822055,SUNNY,9.6,1019.598132,16,24,Manual Irrigation,10.60877103,On
POTATO,HUMID,DESERT,37.24690483,SUNNY,10.2,1000.609775,41,78,Subsurface Irrigation,26.59499482,On
SUGARCANE,WET,DESERT,37.05296012,NORMAL,8.3,1005.528082,47,16,Manual Irrigation,34.53188252,On
COTTON,HUMID,SEMI HUMID,39.82860066,SUNNY,8.1,1020.887154,17,17,Manual Irrigation,44.17053003,On
MAIZE,HUMID,SEMI ARID,29.94842294,WINDY,6.14,1005.670928,35,61,Manual Irrigation,46.18029573,On
MAIZE,HUMID,DESERT,40.75452166,WINDY,8.68,1002.827493,5,61,Manual Irrigation,47.03710031,On
SUGARCANE,WET,SEMI ARID,29.69414291,NORMAL,6.25,1003.196243,20,26,Manual Irrigation,35.65718876,On
RICE,DRY,HUMID,41.47934617,RAINY,6,1024.56631,40,18,Manual Irrigation,38.39523415,On
MAIZE,DRY,SEMI HUMID,41.31501166,WINDY,8.86,1012.159303,4,46,Manual Irrigation,46.41152591,On
SOYABEAN,DRY,DESERT,38.57686739,SUNNY,10.3,1023.601032,21,91,Sprinkler Irrigation,22.91113958,On
SUGARCANE,HUMID,SEMI ARID,49.54295249,WINDY,11.1,1019.361935,28,54,Manual Irrigation,29.67410129,On
OTHER,DRY,SEMI HUMID,27.0204752,WINDY,10.5,1010.418727,49,37,Manual Irrigation,31.07958137,On
WHEAT,HUMID,SEMI ARID,29.20220212,WINDY,9.1,1014.120479,32,28,Manual Irrigation,20.37893719,On
RICE,DRY,HUMID,19.22715282,SUNNY,12.5,1016.733709,17,48,Surface Irrigation,20.20193073,On
COTTON,DRY,SEMI HUMID,17.79010964,SUNNY,8.45,1021.15795,21,2,Manual Irrigation,48.50374738,On
MAIZE,DRY,SEMI ARID,40.89205706,NORMAL,8.58,1012.37457,33,62,Manual Irrigation,49.04479199,On
WHEAT,DRY,SEMI ARID,38.07956938,SUNNY,13.1,1024.51177,27,83,Surface Irrigation,24.12768334,On
OTHER,HUMID,SEMI ARID,20.07822055,SUNNY,9.6,1019.598132,16,24,Manual Irrigation,10.60877103,On
SUGARCANE,WET,SEMI ARID,29.69414291,NORMAL,6.25,1003.196243,20,26,Manual Irrigation,35.65718876,On
SUGARCANE,DRY,DESERT,27.37923606,WINDY,12.5,1007.967431,40,41,Surface Irrigation,20.58703077,On
RICE,HUMID,SEMI HUMID,48.98663953,NORMAL,12.5,1019.306007,22,58,Surface Irrigation,26.06348298,On
SUGARCANE,WET,SEMI HUMID,39.25554809,NORMAL,6.04,1006.156768,49,20,Manual Irrigation,38.73777134,On
MUSTARD,DRY,DESERT,44.12860746,NORMAL,9.12,1018.791994,50,50,Manual Irrigation,18.04999305,On
BEAN,HUMID,SEMI ARID,41.87685813,SUNNY,9.4,1009.963981,15,32,Manual Irrigation,17.97258564,On
MAIZE,DRY,HUMID,40.55785379,WINDY,7.96,1013.710023,6,40,Manual Irrigation,44.30070097,On
POTATO,DRY,SEMI ARID,20.22635214,WINDY,9.8,1005.216298,18,36,Manual Irrigation,23.11955307,On
MAIZE,DRY,HUMID,32.30147059,SUNNY,7.46,1011.696487,9,66,Manual Irrigation,36.87672434,On
SUGARCANE,HUMID,SEMI HUMID,20.82464391,WINDY,7.8,1002.684028,28,24,Manual Irrigation,42.44539108,On
RICE,DRY,DESERT,31.3852983,RAINY,11,1002.844049,19,72,Manual Irrigation,29.79206517,On
BANANA,DRY,DESERT,47.81934211,SUNNY,13.25,1024.059133,32,99,Sprinkler Irrigation,20.07979562,On
COTTON,WET,DESERT,43.09847583,WINDY,9.15,1018.174497,14,17,Manual Irrigation,10.26535072,On
MAIZE,DRY,SEMI HUMID,49.5327632,NORMAL,7.86,1011.56142,37,37,Manual Irrigation,38.11765045,On
POTATO,WET,SEMI HUMID,27.56141763,SUNNY,5.9,1001.351191,41,9,Manual Irrigation,34.18131469,On
CABBAGE,DRY,DESERT,49.99592309,WINDY,9.6,1008.774391,24,36,Sprinkler Irrigation,31.39158879,On
BANANA,HUMID,DESERT,34.02700887,SUNNY,10.2,1006.680247,8,119,Sprinkler Irrigation,27.91221598,On
RICE,DRY,SEMI HUMID,37.59635983,RAINY,7.5,1023.75528,7,13,Manual Irrigation,43.49890534,On
RICE,WET,SEMI HUMID,25.09213681,WINDY,8.5,1017.146907,43,23,Manual Irrigation,43.63411752,On
BEAN,DRY,HUMID,33.34996088,SUNNY,8,1006.301747,43,44,Manual Irrigation,38.07533715,On
RICE,HUMID,SEMI ARID,22.28511902,NORMAL,12.5,1005.710646,43,76,Surface Irrigation,13.12228986,On
COTTON,DRY,SEMI HUMID,43.08354368,WINDY,10.9,1020.03542,11,64,Manual Irrigation,19.48682566,On
SUGARCANE,HUMID,DESERT,44.35559749,SUNNY,12.6,1008.058461,31,93,Surface Irrigation,16.01516707,On
MAIZE,DRY,SEMI HUMID,45.5731136,SUNNY,9.36,1023.524145,24,51,Manual Irrigation,6.821523787,On
POTATO,DRY,SEMI HUMID,31.43361634,SUNNY,10.3,1006.550875,28,69,Subsurface Irrigation,12.3453287,On
SOYABEAN,DRY,SEMI ARID,29.5636019,WINDY,9.6,1013.611533,2,26,Sprinkler Irrigation,19.67476698,On
SUGARCANE,WET,SEMI ARID,46.9189086,WINDY,9.34,1019.312446,9,1,Manual Irrigation,17.83522603,On
POTATO,DRY,DESERT,14.30153654,SUNNY,10,1005.581385,42,20,Manual Irrigation,29.22756274,On
SUGARCANE,DRY,SEMI ARID,47.92463433,NORMAL,12.5,1017.2474,17,38,Surface Irrigation,24.38297593,On
BEAN,HUMID,SEMI HUMID,49.72415626,SUNNY,8.2,1014.161092,42,32,Manual Irrigation,33.95500955,On
RICE,WET,DESERT,23.39304711,WINDY,12,1006.706901,15,85,Manual Irrigation,34.38454986,On
RICE,DRY,HUMID,10.53651571,NORMAL,11,1013.245226,18,60,Manual Irrigation,44.00497467,On
SUGARCANE,DRY,DESERT,41.40239136,WINDY,14.6,1021.781796,47,34,Surface Irrigation,9.307559419,On
COTTON,WET,HUMID,47.87966342,SUNNY,6.65,1004.279619,28,16,Manual Irrigation,46.51799572,On
BANANA,HUMID,DESERT,33.91806122,WINDY,9.6,1012.727835,11,46,Drip Irrigation,36.49658047,On
COTTON,DRY,HUMID,38.4157159,WINDY,8.6,1008.783898,38,9,Manual Irrigation,39.41596379,On
RICE,WET,SEMI HUMID,25.09213681,WINDY,8.5,1017.146907,43,23,Manual Irrigation,43.63411752,On
POTATO,DRY,DESERT,34.40014209,SUNNY,12.2,1022.576266,20,70,Subsurface Irrigation,18.80785629,On
BEAN,HUMID,SEMI HUMID,49.72415626,SUNNY,8.2,1014.161092,42,32,Manual Irrigation,33.95500955,On
SUGARCANE,WET,HUMID,36.63318869,SUNNY,5.98,1001.18958,23,11,Manual Irrigation,43.59107155,On
TOMATO,DRY,SEMI ARID,35.85896499,SUNNY,9.08,1014.006037,25,32,Drip Irrigation,33.88123983,On
COTTON,DRY,DESERT,47.64636344,WINDY,12.65,1001.118786,8,79,Manual Irrigation,24.84425826,On
WHEAT,DRY,SEMI HUMID,19.4684657,WINDY,9.4,1022.814605,42,9,Manual Irrigation,22.02107915,On
SOYABEAN,DRY,DESERT,45.72089663,NORMAL,9.95,1012.233069,11,46,Sprinkler Irrigation,27.52047527,On
BEAN,DRY,SEMI ARID,45.49238413,NORMAL,10.95,1005.931359,43,83,Manual Irrigation,35.17502063,On
BEAN,HUMID,DESERT,25.69469894,WINDY,7.2,1012.618487,14,47,Manual Irrigation,37.58135983,On
BEAN,HUMID,HUMID,28.20353275,SUNNY,5.2,1003.516333,22,40,Manual Irrigation,37.99245818,On
SUGARCANE,HUMID,SEMI ARID,39.03047286,NORMAL,9.2,1023.335333,4,30,Manual Irrigation,12.04519308,On
BEAN,DRY,SEMI HUMID,48.88445116,WINDY,9.5,1018.841653,19,28,Manual Irrigation,34.23334527,On
SOYABEAN,DRY,DESERT,45.72089663,NORMAL,9.95,1012.233069,11,46,Sprinkler Irrigation,27.52047527,On
MAIZE,WET,SEMI HUMID,46.06664471,WINDY,6.34,1006.316575,50,48,Manual Irrigation,44.86570358,On
COTTON,HUMID,SEMI HUMID,45.1897096,SUNNY,9,1013.002067,2,16,Manual Irrigation,43.01516213,On
RICE,WET,HUMID,26.80448733,SUNNY,6.5,1001.301146,27,3,Manual Irrigation,38.58894112,On
BANANA,DRY,DESERT,29.03243491,SUNNY,11.35,1023.339829,25,108,Sprinkler Irrigation,15.28476531,On
RICE,WET,SEMI ARID,33.43633747,SUNNY,12,1015.794371,8,58,Manual Irrigation,15.78609311,On
SUGARCANE,DRY,SEMI HUMID,45.88275741,SUNNY,12.85,1002.493155,5,43,Surface Irrigation,18.74788756,On
COTTON,HUMID,DESERT,20.77638837,NORMAL,7.7,1018.13474,25,9,Manual Irrigation,43.13024733,On
POTATO,DRY,SEMI HUMID,30.53325977,WINDY,9.8,1022.042933,40,2,Manual Irrigation,21.09433429,On
RICE,HUMID,HUMID,34.23808581,WINDY,10,1020.152419,50,17,Manual Irrigation,30.12650615,On
SUGARCANE,WET,HUMID,36.63318869,SUNNY,5.98,1001.18958,23,11,Manual Irrigation,43.59107155,On
BEAN,HUMID,SEMI HUMID,39.92508592,NORMAL,5.8,1008.474248,39,34,Manual Irrigation,39.74688137,On
COTTON,DRY,SEMI HUMID,16.67786957,WINDY,7.8,1018.307519,43,16,Manual Irrigation,47.46634362,On
MAIZE,WET,DESERT,42.80582388,WINDY,7.6,1021.560853,39,51,Manual Irrigation,40.28796898,On
BANANA,DRY,DESERT,20.66152714,NORMAL,9.85,1006.620408,11,61,Drip Irrigation,22.48794954,On
MAIZE,WET,SEMI ARID,40.72636264,NORMAL,6.06,1021.466801,47,38,Manual Irrigation,36.27969305,On
SUGARCANE,WET,HUMID,36.63318869,SUNNY,5.98,1001.18958,23,11,Manual Irrigation,43.59107155,On
COTTON,HUMID,SEMI HUMID,29.41730773,SUNNY,7.1,1021.910524,36,16,Manual Irrigation,41.71480339,On
SOYABEAN,DRY,DESERT,45.72089663,NORMAL,9.95,1012.233069,11,46,Sprinkler Irrigation,27.52047527,On
BANANA,WET,DESERT,47.12492581,WINDY,9.15,1001.339414,45,89,Drip Irrigation,37.20531121,On
MAIZE,WET,SEMI HUMID,39.47873832,WINDY,5.34,1022.537146,3,67,Manual Irrigation,35.8695673,On
SOYABEAN,DRY,SEMI ARID,26.25290787,SUNNY,10.1,1012.407378,43,83,Sprinkler Irrigation,21.23969074,On
OTHER,HUMID,DESERT,49.66386076,SUNNY,9.18,1017.045826,15,18,Manual Irrigation,15.4799518,On
WHEAT,DRY,SEMI ARID,36.14141009,NORMAL,11.6,1020.794633,17,76,Manual Irrigation,10.31645591,On
RICE,HUMID,SEMI HUMID,12.45848536,WINDY,10.5,1009.093138,5,45,Manual Irrigation,24.93681415,On
SOYABEAN,HUMID,SEMI ARID,48.75574085,SUNNY,9.4,1011.729437,26,31,Sprinkler Irrigation,5.685272255,On
BANANA,DRY,SEMI HUMID,33.96652144,SUNNY,10.45,1005.840619,37,111,Sprinkler Irrigation,10.87915161,On
SUGARCANE,WET,SEMI ARID,46.20657197,NORMAL,8.34,1009.962551,37,21,Manual Irrigation,40.7248077,On
SUGARCANE,DRY,DESERT,18.29499632,WINDY,11.54,1001.114251,10,97,Manual Irrigation,15.33693871,On
SUGARCANE,WET,SEMI HUMID,39.25554809,NORMAL,6.04,1006.156768,49,20,Manual Irrigation,38.73777134,On
SUGARCANE,DRY,SEMI HUMID,35.9354997,NORMAL,10.4,1020.108008,7,82,Manual Irrigation,31.30885057,On
BEAN,HUMID,SEMI ARID,40.28054457,WINDY,8.9,1004.253816,9,34,Manual Irrigation,36.48206531,On
SUGARCANE,WET,DESERT,37.05296012,NORMAL,8.3,1005.528082,47,16,Manual Irrigation,34.53188252,On
WHEAT,DRY,DESERT,28.56984622,SUNNY,13,1016.787795,22,71,Surface Irrigation,10.98385522,On
BEAN,HUMID,DESERT,25.69469894,WINDY,7.2,1012.618487,14,47,Manual Irrigation,37.58135983,On
WHEAT,WET,SEMI HUMID,35.14285651,WINDY,7.06,1021.15298,36,17,Manual Irrigation,39.46275789,On
RICE,WET,SEMI ARID,48.17483993,NORMAL,11.5,1004.243962,32,66,Manual Irrigation,9.195681394,On
RICE,HUMID,SEMI ARID,20.39453123,WINDY,13.5,1007.871029,8,41,Surface Irrigation,27.38126831,On
COTTON,DRY,DESERT,21.69439337,WINDY,10.75,1004.226444,25,50,Manual Irrigation,23.61200345,On
RICE,HUMID,DESERT,29.76570645,RAINY,6,1018.292632,26,28,Manual Irrigation,40.3350046,On
COTTON,DRY,SEMI ARID,38.66676225,NORMAL,9.98,1008.404133,41,27,Manual Irrigation,10.83255788,On
COTTON,HUMID,DESERT,30.1817105,WINDY,9.6,1023.557523,16,19,Manual Irrigation,17.81190598,On
SUGARCANE,DRY,SEMI ARID,27.59592635,NORMAL,10.7,1012.175401,3,59,Manual Irrigation,32.15354419,On
RICE,WET,SEMI HUMID,45.46330963,SUNNY,11,1007.844554,46,35,Manual Irrigation,9.129181506,On
POTATO,DRY,DESERT,36.75230814,NORMAL,10.7,1018.70597,27,57,Subsurface Irrigation,22.68497972,On
COTTON,DRY,HUMID,35.86798484,SUNNY,8.18,1004.11835,35,19,Manual Irrigation,44.35880525,On
SOYABEAN,DRY,SEMI HUMID,43.7771038,SUNNY,10.05,1013.182772,3,71,Sprinkler Irrigation,15.77862096,On
SUGARCANE,HUMID,DESERT,14.90056132,SUNNY,9.56,1007.205299,38,6,Manual Irrigation,32.0705249,On
SUGARCANE,DRY,SEMI ARID,33.86003138,WINDY,12.6,1009.003553,48,78,Surface Irrigation,15.16458811,On
RICE,WET,SEMI ARID,37.30006604,NORMAL,10.5,1013.795718,16,66,Manual Irrigation,26.55860735,On
BANANA,WET,DESERT,47.12492581,WINDY,9.15,1001.339414,45,89,Drip Irrigation,37.20531121,On
MAIZE,DRY,SEMI HUMID,35.165568,WINDY,7.86,1010.795128,0,52,Manual Irrigation,43.13848192,On
BEAN,HUMID,SEMI HUMID,49.72415626,SUNNY,8.2,1014.161092,42,32,Manual Irrigation,33.95500955,On
WHEAT,HUMID,DESERT,33.61513475,NORMAL,10.25,1007.834235,1,84,Manual Irrigation,31.23821985,On
MAIZE,WET,HUMID,43.74449847,WINDY,5.5,1006.198311,37,57,Manual Irrigation,38.73744701,On
SOYABEAN,DRY,DESERT,22.4888446,SUNNY,9.4,1001.244525,30,40,Sprinkler Irrigation,23.33861659,On
RICE,DRY,HUMID,24.80322157,NORMAL,12,1000.964789,44,78,Manual Irrigation,21.92918219,On
